pair_key,pair_label,left_layer,right_layer,left_topic,right_topic,topic_a,topic_b,rho,p,lag,n,selected_from,is_significant,from_side,to_side,from_label,to_label,from_layer,to_layer,from_topic,to_topic
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Immigration,Abortion,Immigration,-0.2141993480088544,0.022111454140236603,12,114,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Immigration,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Abortion,Healthcare,Abortion,Healthcare,0.16174484868846267,0.0715327564544779,-1,125,fallback_all_lags,False,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Abortion,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,National security and foreign policy,Immigration,National security and foreign policy,0.5165162526619875,8.214886088631903e-10,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,National security and foreign policy,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Wokeness,Immigration,Wokeness,0.36849046785961753,2.5431061554645134e-05,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Wokeness,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Democratic concerns,Immigration,Democratic concerns,0.4393403875946688,3.312129542636988e-07,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Democratic concerns,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Economy,Immigration,Economy,0.5307962085942263,1.9225456376257208e-10,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Immigration,Economy
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Guns control,Immigration,Guns control,0.4491899516342074,1.6683583213663795e-07,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Guns control,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Abortion,Immigration,Abortion,0.13612688272632933,0.13167757874798566,5,124,fallback_all_lags,False,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Abortion,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Immigration,Immigration,Immigration,0.27288079032891904,0.00216717825398431,5,124,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Immigration,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Immigration,Healthcare,Immigration,Healthcare,0.3677454385157,3.595642749905428e-05,8,120,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Healthcare,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,National security and foreign policy,Healthcare,National security and foreign policy,0.4328951133920549,4.6052109448146565e-07,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,National security and foreign policy
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Wokeness,Healthcare,Wokeness,0.3302340763165894,0.0001691561947303198,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,Wokeness
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Democratic concerns,Healthcare,Democratic concerns,0.3282452886149963,0.00021015302500272196,-2,123,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,Democratic concerns
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Economy,Healthcare,Economy,0.4515420144443679,1.7872218479794157e-07,7,122,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Economy,Healthcare
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Guns control,Healthcare,Guns control,0.4555245765199225,9.409434588371223e-08,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,Guns control
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Abortion,Healthcare,Abortion,0.44067088955545924,4.999771004604175e-06,-14,99,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,Abortion
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Immigration,Healthcare,Immigration,0.4418685793171841,2.4872644874891843e-07,-1,125,significant,True,A,B,Public Reaction,Donald Trump,Public Reaction,Donald Trump,Healthcare,Immigration
mid_right,Mid–Right,Public Reaction,Donald Trump,Healthcare,Healthcare,Healthcare,Healthcare,0.3184904334260226,0.0002784833735680949,1,126,significant,True,B,A,Donald Trump,Public Reaction,Donald Trump,Public Reaction,Healthcare,Healthcare
